initial condition,time,time over period,psi_m,residual
moderate,13.250851695308905,2.1089385474860336,0.038615035131530306,7.77389059589506e-07
moderate,13.338605680046049,2.122905027932961,0.038210533880852625,7.692457328696302e-07
moderate,13.426359664783194,2.136871508379888,0.03781026987251446,7.61187709359518e-07
moderate,13.51411364952034,2.1508379888268156,0.03741419872044126,7.532140954770936e-07
moderate,13.601867634257484,2.164804469273743,0.03702227650351276,7.453240070039732e-07
moderate,13.689621618994629,2.17877094972067,0.036634459760692364,7.375165689862852e-07
moderate,13.777375603731775,2.1927374301675977,0.03625070548620768,7.29790915658828e-07
moderate,13.86512958846892,2.206703910614525,0.03587097112478159,7.221461903225538e-07
moderate,13.952883573206064,2.2206703910614523,0.035495214566913035,7.14581545187049e-07
moderate,14.04063755794321,2.23463687150838,0.03512339414420767,7.070961414463767e-07
moderate,14.128391542680355,2.2486033519553073,0.03475546862475694,6.996891489932072e-07
moderate,14.216145527417499,2.2625698324022347,0.03439139720856591,6.923597464771591e-07
moderate,14.303899512154645,2.2765363128491622,0.03403113952302887,6.851071211181082e-07
moderate,14.39165349689179,2.2905027932960893,0.03367465561845223,6.779304686303451e-07
moderate,14.479407481628934,2.304469273743017,0.03332190596362463,6.708289932342431e-07
moderate,14.56716146636608,2.3184357541899443,0.03297285144143298,6.638019073762225e-07
moderate,14.654915451103225,2.3324022346368714,0.032627453344524916,6.568484318454322e-07
moderate,14.74266943584037,2.346368715083799,0.032285673371016343,6.499677955637232e-07
moderate,14.830423420577516,2.3603351955307263,0.03194747362024405,6.431592354923027e-07
moderate,14.91817740531466,2.374301675977654,0.03161281658856293,6.36421996637569e-07
moderate,15.005931390051805,2.388268156424581,0.031281665165187,6.297553318760888e-07
moderate,15.09368537478895,2.4022346368715084,0.030953982628074247,6.23158501957514e-07
moderate,15.181439359526095,2.416201117318436,0.030629732639854336,6.16630775323726e-07
moderate,15.26919334426324,2.430167597765363,0.030308879243799103,6.101714281059182e-07
moderate,15.356947329000386,2.4441340782122905,0.029991386859835312,6.037797440108314e-07
moderate,15.44470131373753,2.458100558659218,0.029677220280599034,5.974550142449112e-07
moderate,15.532455298474675,2.472067039106145,0.029366344667531515,5.911965374851375e-07
moderate,15.620209283211821,2.4860335195530725,0.029058725547015718,5.850036196719145e-07
moderate,15.707963267948966,2.5,0.028754328806553632,5.788755740849143e-07
farther in basin,0.0,0.0,0.320016399320835,0.0
farther in basin,0.08775398473714506,0.013966480446927375,0.3166641549600123,0.0
farther in basin,0.17550796947429012,0.02793296089385475,0.31334702611913967,0.0
farther in basin,0.26326195421143517,0.04189944134078212,0.3100646449551815,0.0
farther in basin,0.35101593894858024,0.0558659217877095,0.30681664747834153,0.0
farther in basin,0.4387699236857253,0.06983240223463688,0.30360267351169934,8.410675997634426e-17
farther in basin,0.5265239084228703,0.08379888268156424,0.30042236665126887,0.0
farther in basin,0.6142778931600155,0.09776536312849163,0.2972753742264774,4.205337998817213e-17
farther in basin,0.7020318778971605,0.111731843575419,0.29416134726105597,0.0
farther in basin,0.7897858626343055,0.12569832402234637,0.2910799404343413,4.205337998817213e-17
farther in basin,0.8775398473714506,0.13966480446927376,0.28803081204298253,8.410675997634426e-17
farther in basin,0.9652938321085957,0.15363128491620112,0.2850136239630483,4.205337998817213e-17
farther in basin,1.0530478168457407,0.16759776536312848,0.282028041612533,4.205337998817213e-17
farther in basin,1.1408018015828858,0.18156424581005587,0.2790737339142527,4.205337998817213e-17
farther in basin,1.228555786320031,0.19553072625698326,0.27615037325913266,8.410675997634426e-17
farther in basin,1.3163097710571758,0.20949720670391062,0.2732576354698767,4.205337998817213e-17
farther in basin,1.404063755794321,0.223463687150838,0.2703951997650201,4.205337998817213e-17
farther in basin,1.491817740531466,0.2374301675977654,0.2675627487233562,4.205337998817213e-17
farther in basin,1.579571725268611,0.25139664804469275,0.2647599682487379,4.205337998817213e-17
farther in basin,1.6673257100057561,0.26536312849162014,0.26198654753524636,4.205337998817213e-17
farther in basin,1.7550796947429013,0.2793296089385475,0.25924217903272495,4.205337998817213e-17
farther in basin,1.8428336794800462,0.29329608938547486,0.25652655841267485,0.0
farther in basin,1.9305876642171913,0.30726256983240224,0.2538393845345075,0.0
farther in basin,2.0183416489543364,0.32122905027932963,0.2511803594121499,8.410675997634426e-17
farther in basin,2.1060956336914813,0.33519553072625696,0.2485491881810013,2.1026689994086065e-17
farther in basin,2.1938496184286267,0.3491620111731844,0.24594557906523382,0.0
farther in basin,2.2816036031657716,0.36312849162011174,0.24336924334543805,2.1026689994086065e-17
farther in basin,2.3693575879029165,0.37709497206703907,0.24081989532660575,2.1026689994086065e-17
farther in basin,2.457111572640062,0.3910614525139665,0.2382972523064487,2.1026689994086065e-17
farther in basin,2.5448655573772068,0.40502793296089384,0.2358010345440492,6.308006998225819e-17
farther in basin,2.6326195421143517,0.41899441340782123,0.23333096522883895,0.0
farther in basin,2.720373526851497,0.4329608938547486,0.2308867704499036,0.0
farther in basin,2.808127511588642,0.446927374301676,0.22846817916560733,2.1026689994086065e-17
farther in basin,2.895881496325787,0.46089385474860334,0.22609203803238043,1.2965641072387313e-05
farther in basin,2.983635481062932,0.4748603351955308,0.2237236726575763,1.2829823041633997e-05
farther in basin,3.071389465800077,0.4888268156424581,0.2213801164472053,1.2695427735453227e-05
farther in basin,3.159143450537222,0.5027932960893855,0.21906110951964364,1.2562440250799987e-05
farther in basin,3.2468974352743674,0.5167597765363129,0.21676639471558584,1.2430845840058559e-05
farther in basin,3.3346514200115123,0.5307262569832403,0.2144957175695291,1.2300629910579924e-05
farther in basin,3.422405404748657,0.5446927374301676,0.21224882628155428,1.2171778022558077e-05
farther in basin,3.5101593894858025,0.558659217877095,0.21002547168940341,1.2044275887284804e-05
farther in basin,3.5979133742229474,0.5726256983240223,0.20782540724084986,1.1918109365867062e-05
farther in basin,3.6856673589600923,0.5865921787709497,0.2056483889663571,1.1793264467208406e-05
farther in basin,3.7734213436972377,0.6005586592178771,0.2034941754520253,1.1669727347273066e-05
farther in basin,3.8611753284343826,0.6145251396648045,0.2013625278128198,1.1547484306667869e-05
farther in basin,3.9489293131715275,0.6284916201117319,0.19925320966608082,1.1426521789675017e-05
farther in basin,4.036683297908673,0.6424581005586593,0.19716598710531058,1.1306826382527895e-05
farther in basin,4.124437282645818,0.6564245810055866,0.1951006286742347,1.118838481177099e-05
farther in basin,4.212191267382963,0.6703910614525139,0.1930569053411363,1.1071183943460877e-05
farther in basin,4.299945252120108,0.6843575418994413,0.19103459047345697,1.0955210780685072e-05
farther in basin,4.387699236857253,0.6983240223463688,0.18903345981266653,1.0840452463246626e-05
farther in basin,4.475453221594398,0.7122905027932961,0.18705329144939306,1.0726896265140928e-05
farther in basin,4.563207206331543,0.7262569832402235,0.18509386579881607,1.061452959398798e-05
farther in basin,4.6509611910686885,0.7402234636871509,0.18315496557631564,1.0503339989140002e-05
farther in basin,4.738715175805833,0.7541899441340781,0.18123637577337762,1.0393315120588029e-05
farther in basin,4.826469160542978,0.7681564245810056,0.17933788363375103,1.0284442787616223e-05
farther in basin,4.914223145280124,0.782122905027933,0.1774592786298544,1.0176710916972533e-05
farther in basin,5.001977130017268,0.7960893854748603,0.17560035243943073,1.0070107562090723e-05
farther in basin,5.0897311147544135,0.8100558659217877,0.17376089892244584,9.96462090153438e-06
farther in basin,5.177485099491559,0.8240223463687152,0.17194071409822909,9.860239237609168e-06
farther in basin,5.265239084228703,0.8379888268156425,0.17013959612285404,9.756950995437648e-06
farther in basin,5.352993068965849,0.8519553072625698,0.16835734526675433,9.654744720898657e-06
farther in basin,5.440747053702994,0.8659217877094972,0.16659376389257693,9.553609080332941e-06
farther in basin,5.5285010384401385,0.8798882681564245,0.16484865643326443,9.453532858482538e-06
farther in basin,5.616255023177284,0.893854748603352,0.1631218293703689,9.354504957754842e-06
farther in basin,5.704009007914429,0.9078212290502794,0.16141309121259206,9.256514396855873e-06
farther in basin,5.791762992651574,0.9217877094972067,0.15972225247455005,9.159550309150184e-06
farther in basin,5.879516977388719,0.9357541899441341,0.1580491256557619,9.063601942303425e-06
farther in basin,5.967270962125864,0.9497206703910616,0.15639352521985644,8.968658656410948e-06
farther in basin,6.055024946863009,0.9636871508379888,0.15475526757399802,8.874709922925459e-06
farther in basin,6.142778931600154,0.9776536312849162,0.15313417104852775,8.781745323794923e-06
farther in basin,6.2305329163372996,0.9916201117318436,0.1515300558768173,8.689754549822473e-06
farther in basin,6.318286901074444,1.005586592178771,0.14994274417533507,8.598727400182806e-06
farther in basin,6.406040885811589,1.0195530726256983,0.14837205992391916,8.5086537804667e-06
farther in basin,6.493794870548735,1.0335195530726258,0.14681782894625942,8.419523702470735e-06
farther in basin,6.581548855285879,1.047486033519553,0.1452798788905815,8.331327282157722e-06
farther in basin,6.6693028400230245,1.0614525139664805,0.14375803921053532,8.244054739383342e-06
farther in basin,6.75705682476017,1.0754189944134078,0.1422521411462824,8.157696396277102e-06
farther in basin,6.844810809497314,1.089385474860335,0.14076201770578176,8.0722426763592e-06
farther in basin,6.93256479423446,1.1033519553072626,0.13928750364627218,7.987684103636393e-06
farther in basin,7.020318778971605,1.11731843575419,0.13782843545594747,7.904011301088064e-06
farther in basin,7.1080727637087495,1.1312849162011174,0.13638465133582497,7.82121499011953e-06
farther in basin,7.195826748445895,1.1452513966480447,0.13495599118180293,7.739285989300448e-06
farther in basin,7.28358073318304,1.1592178770949721,0.13354229656690636,7.658215213271417e-06
farther in basin,7.371334717920185,1.1731843575418994,0.13214341072371913,7.5779936721762625e-06
farther in basin,7.45908870265733,1.187150837988827,0.1307591785269986,7.498612469769638e-06
farther in basin,7.546842687394475,1.2011173184357542,0.1293894464764749,7.420062803501121e-06
farther in basin,7.63459667213162,1.2150837988826815,0.12803406267982806,7.342335962791037e-06
farther in basin,7.722350656868765,1.229050279329609,0.12669287683584457,7.265423328378623e-06
farther in basin,7.810104641605911,1.2430167597765363,0.12536574021775035,7.189316371291722e-06
farther in basin,7.897858626343055,1.2569832402234637,0.12405250565671777,7.114006651753399e-06
farther in basin,7.9856126110802,1.270949720670391,0.12275302752554634,7.039485818666782e-06
farther in basin,8.073366595817346,1.2849162011173185,0.12146716172251333,6.96574560821679e-06
farther in basin,8.16112058055449,1.2988826815642458,0.12019476565539429,6.892777843165737e-06
farther in basin,8.248874565291636,1.3128491620111733,0.11893569822565071,6.820574432054319e-06
farther in basin,8.336628550028781,1.3268156424581006,0.11768981981278308,6.749127367982069e-06
farther in basin,8.424382534765925,1.3407821229050279,0.11645699225884863,6.6784287281657875e-06
farther in basin,8.512136519503072,1.3547486033519553,0.11523707885313994,6.608470672572818e-06
farther in basin,8.599890504240216,1.3687150837988826,0.11402994431702568,6.539245443489994e-06
farther in basin,8.68764448897736,1.38268156424581,0.11283545478894866,6.470745364440766e-06
farther in basin,8.775398473714507,1.3966480446927376,0.11165347780958172,6.402962839207459e-06
farther in basin,8.863152458451651,1.410614525139665,0.11048388230713953,6.335890351326634e-06
farther in basin,8.950906443188796,1.4245810055865922,0.10932653858284308,6.2695204629115936e-06
farther in basin,9.038660427925942,1.4385474860335197,0.10818131829653785,6.203845814231847e-06
farther in basin,9.126414412663086,1.452513966480447,0.10704988833271362,7.497842429918654e-06
farther in basin,9.21416839740023,1.4664804469273742,0.10592851647411002,7.419300829961519e-06
farther in basin,9.301922382137377,1.4804469273743017,0.10481889124004626,7.341581971193224e-06
farther in basin,9.389676366874522,1.494413407821229,0.10372088958196603,7.264677234962779e-06
farther in basin,9.477430351611666,1.5083798882681563,0.10263438974027494,7.188578093359876e-06
farther in basin,9.565184336348812,1.522346368715084,0.10155927123083759,7.113276107490699e-06
farther in basin,9.652938321085957,1.5363128491620113,0.10049541483161756,7.038762927015339e-06
farther in basin,9.740692305823101,1.5502793296089385,0.09944270256945606,6.965030289022861e-06
farther in basin,9.828446290560247,1.564245810055866,0.09840101770698989,6.892070017064081e-06
farther in basin,9.916200275297392,1.5782122905027933,0.0973702447297065,6.819874020594356e-06
farther in basin,10.003954260034536,1.5921787709497206,0.09635026933313362,6.7484342934806914e-06
farther in basin,10.091708244771683,1.606145251396648,0.09534097841016467,6.677742913780958e-06
farther in basin,10.179462229508827,1.6201117318435754,0.09434226003851534,6.6077920422930524e-06
farther in basin,10.267216214245972,1.6340782122905027,0.0933540034683128,6.538573922018715e-06
farther in basin,10.354970198983118,1.6480446927374304,0.0923760991098142,6.47008087728041e-06
farther in basin,10.442724183720262,1.6620111731843576,0.09140843852125412,6.4023053127015325e-06
farther in basin,10.530478168457407,1.675977653631285,0.09045091439681935,6.335239712575603e-06
farther in basin,10.618232153194553,1.6899441340782124,0.08950342055474904,6.268876639772884e-06
farther in basin,10.705986137931697,1.7039106145251397,0.0885658519255608,6.203208735225225e-06
farther in basin,10.793740122668842,1.717877094972067,0.08763810454039864,6.138228716864214e-06
farther in basin,10.881494107405988,1.7318435754189945,0.08672007551950395,6.073929378916783e-06
farther in basin,10.969248092143133,1.7458100558659218,0.08581166306080712,6.010303591190301e-06
farther in basin,11.057002076880277,1.759776536312849,0.08491276642863792,5.947344297937135e-06
farther in basin,11.144756061617423,1.7737430167597767,0.08402328594255545,5.885044517591812e-06
farther in basin,11.232510046354568,1.787709497206704,0.08314312296629395,5.823397341572501e-06
farther in basin,11.320264031091712,1.8016759776536313,0.08227217989682484,5.762395933692264e-06
farther in basin,11.408018015828858,1.8156424581005588,0.08141036015353348,5.702033529444151e-06
farther in basin,11.495772000566003,1.829608938547486,0.08055756816750895,5.642303435012941e-06
farther in basin,11.583525985303147,1.8435754189944134,0.07971370937094657,5.583199026907179e-06
farther in basin,11.671279970040294,1.8575418994413408,0.07887869018666058,5.524713750834249e-06
farther in basin,11.759033954777438,1.8715083798882681,0.07805241801770772,5.466841121311373e-06
farther in basin,11.846787939514583,1.8854748603351954,0.07723480123711861,5.409574720740446e-06
farther in basin,11.934541924251729,1.8994413407821231,0.07642574917773703,5.3529081986720956e-06
farther in basin,12.022295908988873,1.9134078212290504,0.07562517212216605,5.296835271290532e-06
farther in basin,12.110049893726018,1.9273743016759777,0.07483298129281853,5.241349720519907e-06
farther in basin,12.197803878463164,1.9413407821229052,0.07404908884207294,5.186445393509171e-06
farther in basin,12.285557863200308,1.9553072625698324,0.07327340784253132,5.132116201748941e-06
farther in basin,12.373311847937453,1.9692737430167597,0.07250585227738003,5.078356120587893e-06
farther in basin,12.461065832674599,1.9832402234636872,0.07174633703085104,5.0251591884968275e-06
farther in basin,12.548819817411744,1.9972067039106145,0.07099477787878322,4.9725195062906785e-06
farther in basin,12.636573802148888,2.011173184357542,0.07025109147928285,4.9204312367605515e-06
farther in basin,12.724327786886034,2.0251396648044695,0.06951519536348108,4.868888603611871e-06
farther in basin,12.812081771623179,2.0391061452513966,0.0687870079263895,4.817885891243601e-06
farther in basin,12.899835756360323,2.053072625698324,0.06806644841785031,4.767417443865129e-06
farther in basin,12.98758974109747,2.0670391061452515,0.06735343693358192,4.717477664896999e-06
farther in basin,13.075343725834614,2.0810055865921786,0.06664789440631837,4.668061016497814e-06
farther in basin,13.163097710571758,2.094972067039106,0.06594974259704094,4.619162018649573e-06
farther in basin,13.250851695308905,2.1089385474860336,0.06525890408630264,4.570775248884329e-06
farther in basin,13.338605680046049,2.122905027932961,0.06457530226564266,4.522895341537733e-06
farther in basin,13.426359664783194,2.136871508379888,0.06389886132909119,4.475516987055164e-06
farther in basin,13.51411364952034,2.1508379888268156,0.06322950626476315,4.4286349316237525e-06
farther in basin,13.601867634257484,2.164804469273743,0.06256716284653989,4.38224397631029e-06
farther in basin,13.689621618994629,2.17877094972067,0.06191175762583837,4.336338976798396e-06
farther in basin,13.777375603731775,2.1927374301675977,0.0612632179234659,4.2909148425421935e-06
farther in basin,13.86512958846892,2.206703910614525,0.060621471821561,4.245966536403597e-06
farther in basin,13.952883573206064,2.2206703910614523,0.05998644815561802,4.201489073989974e-06
farther in basin,14.04063755794321,2.23463687150838,0.05935807650659558,4.157477523060139e-06
farther in basin,14.128391542680355,2.2486033519553073,0.05873628719310789,4.11392700311959e-06
farther in basin,14.216145527417499,2.2625698324022347,0.05812101126369728,4.070832684726631e-06
farther in basin,14.303899512154645,2.2765363128491622,0.057512180489188464,4.028189789140169e-06
farther in basin,14.39165349689179,2.2905027932960893,0.05690972735512201,3.985993587520704e-06
farther in basin,14.479407481628934,2.304469273743017,0.05631358505426793,3.944239400693779e-06
farther in basin,14.56716146636608,2.3184357541899443,0.05572368747921704,3.902922598440328e-06
farther in basin,14.654915451103225,2.3324022346368714,0.05513996921505028,3.8620385990393425e-06
farther in basin,14.74266943584037,2.346368715083799,0.05456236553208479,3.821582868857857e-06
farther in basin,14.830423420577516,2.3603351955307263,0.05399081237869558,3.7815509215782157e-06
farther in basin,14.91817740531466,2.374301675977654,0.053425246374213226,3.7419383180351116e-06
farther in basin,15.005931390051805,2.388268156424581,0.05286560480189503,3.7027406654954293e-06
farther in basin,15.09368537478895,2.4022346368715084,0.05231182560197045,3.6639536172587323e-06
farther in basin,15.181439359526095,2.416201117318436,0.05176384736475918,3.625572872173653e-06
farther in basin,15.26919334426324,2.430167597765363,0.05122160932386105,3.5875941740649124e-06
farther in basin,15.356947329000386,2.4441340782122905,0.050685051349417906,3.550013311444205e-06
farther in basin,15.44470131373753,2.458100558659218,0.050154299986933,3.653767917052445e-06
farther in basin,15.532455298474675,2.472067039106145,0.04962892231985398,3.615493869456131e-06
farther in basin,15.620209283211821,2.4860335195530725,0.049109048102990355,3.5776207511939894e-06
farther in basin,15.707963267948966,2.5,0.048594619686452956,3.5401443624475273e-06
